text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:52:08,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"#GameofThrones Spoiler! Daenerys Targaryen awakens in a seaside California retreat, meditating w/ Don Draper, reali… https://t.co/sX8EU6RCao",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:52:00,gameofthrones spoiler daenerys targaryen awakens in seaside california retreat meditating don draper reali http co sx8eu6rcao
"RT @dracarys234: I stand with Daenerys Targaryen. Now and always. All Targ stans, makes these your layout pics and stand in solidarity with…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:59,rt dracarys234 stand with daenerys targaryen now and always all targ stans make these your layout pic and stand in solidarity with
I wasn’t expecting to get Daenerys Targaryen blonde when I asked to go “much more blonde” at meghan_noel ‘s a coupl… https://t.co/fupcDUFMFa,05/19/2019,Daenerys Targaryen,Pos,0.16666666666666666,0.16666666666666666,05/19/2019 23:51:58,i wasn expecting to get daenerys targaryen blonde when asked to go much more blonde at meghan_noel a coupl http co fupcdufmfa
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:51:56,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"dracarys 🐉

Happy got finale day everyone ❤️ @XiaoLongYT1 and I won’t be able to watch the finale until much later… https://t.co/tST5JmKRz6",05/19/2019,Daenerys Targaryen,Pos,0.5,0.6083333333333333,05/19/2019 23:51:56,dracarys happy got finale day everyone xiaolongyt1 and won be able to watch the finale until much later http co tst5jmkrz6
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:53,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:51:49,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @tylewjoseph: you'll always be our khaleesi, my queen. thank you for everything, daenerys targaryen. https://t.co/B8Yjls3rsG",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:48,rt tylewjoseph you ll always be our khaleesi my queen thank you for everything daenerys targaryen http co b8yjls3rsg
RT @futurewithDE: What’s actually sad that writers decided to use Daenerys Targaryen and her armies and her dragons to win the wars North c…,05/19/2019,Daenerys Targaryen,Pos,0.15000000000000002,0.7,05/19/2019 23:51:44,rt futurewithde what actually sad that writer decided to use daenerys targaryen and her army and her dragon to win the war north
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:51:39,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:51:25,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
So I say #GameOfThrones ends with #DaenerysTargaryen killing #JonSnow and ruling as the #MadQueen. But I hope we ge… https://t.co/8xkUnIjdkG,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:25,so say gameofthrones end with daenerystargaryen killing jonsnow and ruling a the madqueen but hope we ge http co 8xkunijdkg
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:51:19,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:51:19,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @Variety: In honor of the #GameOfThrones series finale, Emilia Clarke recalls her audition to play Daenerys Targaryen https://t.co/rv9kx…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:17,rt variety in honor of the gameofthrones series finale emilia clarke recall her audition to play daenerys targaryen http co rv9kx
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:51:16,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"Mother of dragons|Cosplay

#gameofthrones #motherofdragons #Khaleesi #DaenerysTargaryen https://t.co/PR53K6vMPV",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:15,mother of dragon cosplay gameofthrones motherofdragons khaleesi daenerystargaryen http co pr53k6vmpv
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:51:14,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:51:03,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
Iconic outfits for an iconic character #GameofThrones #DaenerysTargaryen https://t.co/voPnWzuMbP,05/19/2019,Daenerys Targaryen,Pos,0.5,0.5,05/19/2019 23:50:58,iconic outfit for an iconic character gameofthrones daenerystargaryen http co vopnwzumbp
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:50:47,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @ClamsAndCockles: Daenerys Targaryen: “I am not here to be queen of the ashes.”

Narrator: “She was.” https://t.co/i6n63R9oUv",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:50:45,rt clamsandcockles daenerys targaryen am not here to be queen of the ash narrator she wa http co i6n63r9ouv
RT @AngelaKinsey: Daenerys Targaryen and Angela Martin would probably be bffs. #motherofdragons #motherofcats 🐉 🐈 https://t.co/BUtioMmUFj,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:50:37,rt angelakinsey daenerys targaryen and angela martin would probably be bffs motherofdragons motherofcats http co butiommufj
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:50:33,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:50:32,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:50:21,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/19/2019,Daenerys Targaryen,Pos,0.5,1.0,05/19/2019 23:50:14,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:50:12,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"Aunt or no aunt, if Jon would have given Daenerys some nookie probs 1000’s of people wouldn’t have died... proof po… https://t.co/9NH4OJDZBs",05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:50:03,aunt or no aunt if jon would have given daenerys some nookie probs 1000 of people wouldn have died proof po http co 9nh4ojdzbs
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:50:02,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:58,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:49:58,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:49:57,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:55,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:54,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/19/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/19/2019 23:49:37,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:34,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
@ringer @netw3rk @MalloryRubin Was the #NightKing a #Targaryen who could not be done away by fire 🔥? Could… https://t.co/YTltvVQViP,05/19/2019,Daenerys Targaryen,Neu,0.0,0.0,05/19/2019 23:49:32,ringer netw3rk malloryrubin wa the nightking targaryen who could not be done away by fire could http co ytltvvqvip
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:31,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:27,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"i will stand with my queen, Daenerys Targaryen, until the very end. #GameofThrones",05/19/2019,Daenerys Targaryen,Pos,0.2,0.3,05/19/2019 23:49:20,i will stand with my queen daenerys targaryen until the very end gameofthrones
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:19,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:17,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:13,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
"RT @madisynnunan: a huge thank you to emilia clarke for bringing to life one of the most iconic &amp; strongest characters, daenerys targaryen.…",05/19/2019,Daenerys Targaryen,Pos,0.46666666666666673,0.6333333333333333,05/19/2019 23:49:09,rt madisynnunan huge thank you to emilia clarke for bringing to life one of the most iconic amp strongest character daenerys targaryen
"RT @RotoRadarCEO: The #GameOfThronesFinale is upon us!!!

If the following ends up on the #IronThrone...

🥇#JonSnow = $200 prize!

🥈#AryaSt…",05/19/2019,Daenerys Targaryen,Neu,0.0,0.1,05/19/2019 23:49:09,rt rotoradarceo the gameofthronesfinale is upon u if the following end up on the ironthrone jonsnow 200 prize aryast
