character_lower,character,text,sentiment,polarity,subjectivity,Preprocess
gameofthrones,GameofThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameofThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,"RT @poppoIIs: Sansa Stark vs. Daenerys Targaryen

#GameOfThrones  
{rt after you vote}",Neg,-0.2,0.6,rt poppoiis sansa stark v daenerys targaryen gameofthrones rt after you vote
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,Why is this everything I needed today,Neu,0.0,0.0,why is this everything needed today
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,"RT @getFANDOM: Aerys Targaryen wasn't always the Mad King... Read up on his tragic backstory and how it led to his demise, similarly to #Da…",Neg,-0.4583333333333333,0.7166666666666667,rt getfandom aery targaryen wasn always the mad king read up on his tragic backstory and how it led to his demise similarly to da
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,Pos,0.375,0.95,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
gameofthrones,GameOfThrones,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
gameofthrones,GameOfThrones,RT @Dominic__Noble: Fill King's Landing with these politicians and there wouldn't be a person in the entire world not cheering for Daenerys…,Neu,0.0,0.625,rt dominic__noble fill king landing with these politician and there wouldn be person in the entire world not cheering for daenerys
aegontargaryen,aegontargaryen,Bran might warg Drogon to save Jon and or Arya. Just had the thought. #aegontargaryen #GameofThrones… https://t.co/W45Gv0hUWa,Neu,0.0,0.0,bran might warg drogon to save jon and or arya just had the thought aegontargaryen gameofthrones http co w45gv0huwa
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,@_SickMD way too far... Khaleesi has to die now bro,Pos,0.1,1.0,_sickmd way too far khaleesi ha to die now bro
aegontargaryen,aegontargaryen,RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,Pos,0.375,0.95,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,"RT @ThronesUpdate: Game of Thrones Fan Who Named Her Daughter Khaleesi Is Sort of Regretting it Now
https://t.co/0AK5IIpVsW",Neg,-0.4,0.4,rt thronesupdate game of throne fan who named her daughter khaleesi is sort of regretting it now http co 0ak5iipvsw
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,Pos,0.375,0.95,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
aegontargaryen,aegontargaryen,RT @korcariwilds: emilia and i don't dirty talk in the traditional sense. what really gets us off is talking about daenerys targaryen's arc…,Neg,-0.13333333333333333,0.5833333333333334,rt korcariwilds emilia and don dirty talk in the traditional sense what really get u off is talking about daenerys targaryen arc
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,Pos,0.375,0.95,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
aegontargaryen,aegontargaryen,RT @norcahan: Ateneans on immersion https://t.co/nKAHqOUgR5,Neu,0.0,0.0,rt norcahan ateneans on immersion http co nkahqougr5
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,I CANT BREATHE 😂,Neu,0.0,0.0,i cant breathe
aegontargaryen,aegontargaryen,RT @StillBShady: Daenerys Targaryen burning down King's Landing but with Toxic playing in the background https://t.co/2tfcSc3X5g,Neg,-0.15555555555555559,0.2888888888888889,rt stillbshady daenerys targaryen burning down king landing but with toxic playing in the background http co 2tfcsc3x5g
aegontargaryen,aegontargaryen,RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,Pos,0.375,0.95,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
